workerid	question	response_end	trialnum	correct	time_on_slide_in_seconds	measure	response_start	type	response	language	enjoyment	gender	age	comments	assess	education	OS	screenH	screenW	Browser	hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.catch_trials	Answer.condition	Answer.time_in_minutes
26	NA	NA	NA	NA	11.132	NA	NA	none	NA	English	2	Male	26		Yes	2	Windows	900	1600	Safari	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	34FNN24DCM9625AURR2RJ52YY0NY53	26	Approved	Mon Dec 01 23:35:57 PST 2014	Mon Dec 01 06:41:04 PST 2014	Mon Dec 01 06:55:57 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["insanely","outrageously","colossally"]}	14.2608
26	What kind of camps does Tom Lyons hold?	camps.	0	baseball	6.597	free	He holds	attention_check	baseball	English	2	Male	26		Yes	2	Windows	900	1600	Safari	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	34FNN24DCM9625AURR2RJ52YY0NY53	26	Approved	Mon Dec 01 23:35:57 PST 2014	Mon Dec 01 06:41:04 PST 2014	Mon Dec 01 06:55:57 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["insanely","outrageously","colossally"]}	14.2608
26	What position does Tom Lyons play?	.	1	pitcher	4.452	free	Tom Lyons is a	attention_check	pitcher	English	2	Male	26		Yes	2	Windows	900	1600	Safari	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	34FNN24DCM9625AURR2RJ52YY0NY53	26	Approved	Mon Dec 01 23:35:57 PST 2014	Mon Dec 01 06:41:04 PST 2014	Mon Dec 01 06:55:57 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["insanely","outrageously","colossally"]}	14.2608
26	During the off-season, about what percent of his free time do you think Tom Lyons spends working with children one-on-one and coaching them? (adjust the slider to answer)	NA	2	NA	4.647	slider	NA	amount	0.11	English	2	Male	26		Yes	2	Windows	900	1600	Safari	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	34FNN24DCM9625AURR2RJ52YY0NY53	26	Approved	Mon Dec 01 23:35:57 PST 2014	Mon Dec 01 06:41:04 PST 2014	Mon Dec 01 06:55:57 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["insanely","outrageously","colossally"]}	14.2608
26	Why do you think Tom Lyons puts so much time and energy into baseball camps instead of taking a vacation?	.	3	NA	8.063	free	Because	explanation	he wants to have a purpose in life	English	2	Male	26		Yes	2	Windows	900	1600	Safari	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	34FNN24DCM9625AURR2RJ52YY0NY53	26	Approved	Mon Dec 01 23:35:57 PST 2014	Mon Dec 01 06:41:04 PST 2014	Mon Dec 01 06:55:57 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["insanely","outrageously","colossally"]}	14.2608
26	Please fill in the blank with your best guess:	, Tom Lyons would not hold baseball camps instead of taking a vacation.	4	NA	5.905	free	If it wasn&quotechart the case that	counterfactual	he was rich	English	2	Male	26		Yes	2	Windows	900	1600	Safari	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	34FNN24DCM9625AURR2RJ52YY0NY53	26	Approved	Mon Dec 01 23:35:57 PST 2014	Mon Dec 01 06:41:04 PST 2014	Mon Dec 01 06:55:57 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["insanely","outrageously","colossally"]}	14.2608
27	NA	NA	NA	NA	4.903	NA	NA	none	NA	ENGLISH	2	Male	24	THANK YOU! :) FuN! :)	Yes	1	Linux	768	1366	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3VNL7UK1XFJ2NG4PNXS1X01W8SLFTG	27	Approved	Mon Dec 01 23:39:39 PST 2014	Mon Dec 01 06:48:41 PST 2014	Mon Dec 01 06:59:39 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["insanely","colossally","outrageously"]}	8.0507
27	What kind of camps does Tom Lyons hold?	camps.	0	baseball	16.722	free	He holds	attention_check	free baseball	ENGLISH	2	Male	24	THANK YOU! :) FuN! :)	Yes	1	Linux	768	1366	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3VNL7UK1XFJ2NG4PNXS1X01W8SLFTG	27	Approved	Mon Dec 01 23:39:39 PST 2014	Mon Dec 01 06:48:41 PST 2014	Mon Dec 01 06:59:39 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["insanely","colossally","outrageously"]}	8.0507
27	What position does Tom Lyons play?	.	1	pitcher	9.451	free	Tom Lyons is a	attention_check	professional pitcher	ENGLISH	2	Male	24	THANK YOU! :) FuN! :)	Yes	1	Linux	768	1366	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3VNL7UK1XFJ2NG4PNXS1X01W8SLFTG	27	Approved	Mon Dec 01 23:39:39 PST 2014	Mon Dec 01 06:48:41 PST 2014	Mon Dec 01 06:59:39 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["insanely","colossally","outrageously"]}	8.0507
27	During the off-season, about what percent of his free time do you think Tom Lyons spends working with children one-on-one and coaching them? (adjust the slider to answer)	NA	2	NA	10.652	slider	NA	amount	0.5	ENGLISH	2	Male	24	THANK YOU! :) FuN! :)	Yes	1	Linux	768	1366	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3VNL7UK1XFJ2NG4PNXS1X01W8SLFTG	27	Approved	Mon Dec 01 23:39:39 PST 2014	Mon Dec 01 06:48:41 PST 2014	Mon Dec 01 06:59:39 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["insanely","colossally","outrageously"]}	8.0507
27	Why do you think Tom Lyons puts so much time and energy into baseball camps instead of taking a vacation?	.	3	NA	22.785	free	Because	explanation	he loves working with kids and it has a positive effect on the communities.	ENGLISH	2	Male	24	THANK YOU! :) FuN! :)	Yes	1	Linux	768	1366	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3VNL7UK1XFJ2NG4PNXS1X01W8SLFTG	27	Approved	Mon Dec 01 23:39:39 PST 2014	Mon Dec 01 06:48:41 PST 2014	Mon Dec 01 06:59:39 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["insanely","colossally","outrageously"]}	8.0507
27	Please fill in the blank with your best guess:	, Tom Lyons would not hold baseball camps instead of taking a vacation.	4	NA	41.743	free	If it wasn&quotechart the case that	counterfactual	he loves kids	ENGLISH	2	Male	24	THANK YOU! :) FuN! :)	Yes	1	Linux	768	1366	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3VNL7UK1XFJ2NG4PNXS1X01W8SLFTG	27	Approved	Mon Dec 01 23:39:39 PST 2014	Mon Dec 01 06:48:41 PST 2014	Mon Dec 01 06:59:39 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["insanely","colossally","outrageously"]}	8.0507
28	NA	NA	NA	NA	42.349	NA	NA	none	NA	English	2	Female	43	Interesting HIT	Yes	3	Windows	768	1366	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3WI0P0II61SS9HD1S2SG9LXT8U8DRQ	28	Approved	Mon Dec 01 23:47:14 PST 2014	Mon Dec 01 06:50:29 PST 2014	Mon Dec 01 07:07:14 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["colossally","outrageously","insanely"]}	3.234
28	What kind of camps does Tom Lyons hold?	camps.	0	baseball	14.15	free	He holds	attention_check	baseball	English	2	Female	43	Interesting HIT	Yes	3	Windows	768	1366	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3WI0P0II61SS9HD1S2SG9LXT8U8DRQ	28	Approved	Mon Dec 01 23:47:14 PST 2014	Mon Dec 01 06:50:29 PST 2014	Mon Dec 01 07:07:14 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["colossally","outrageously","insanely"]}	3.234
28	What position does Tom Lyons play?	.	1	pitcher	5.235	free	Tom Lyons is a	attention_check	pitcher	English	2	Female	43	Interesting HIT	Yes	3	Windows	768	1366	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3WI0P0II61SS9HD1S2SG9LXT8U8DRQ	28	Approved	Mon Dec 01 23:47:14 PST 2014	Mon Dec 01 06:50:29 PST 2014	Mon Dec 01 07:07:14 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["colossally","outrageously","insanely"]}	3.234
28	During the off-season, about what percent of his free time do you think Tom Lyons spends working with children one-on-one and coaching them? (adjust the slider to answer)	NA	2	NA	17.864	slider	NA	amount	0.45	English	2	Female	43	Interesting HIT	Yes	3	Windows	768	1366	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3WI0P0II61SS9HD1S2SG9LXT8U8DRQ	28	Approved	Mon Dec 01 23:47:14 PST 2014	Mon Dec 01 06:50:29 PST 2014	Mon Dec 01 07:07:14 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["colossally","outrageously","insanely"]}	3.234
28	Why do you think Tom Lyons puts so much time and energy into baseball camps instead of taking a vacation?	.	3	NA	17.686	free	Because	explanation	he grew up poor and knows the struggles these children have	English	2	Female	43	Interesting HIT	Yes	3	Windows	768	1366	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3WI0P0II61SS9HD1S2SG9LXT8U8DRQ	28	Approved	Mon Dec 01 23:47:14 PST 2014	Mon Dec 01 06:50:29 PST 2014	Mon Dec 01 07:07:14 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["colossally","outrageously","insanely"]}	3.234
28	Please fill in the blank with your best guess:	, Tom Lyons would not hold baseball camps instead of taking a vacation.	4	NA	38.063	free	If it wasn&quotechart the case that	counterfactual	he was a professional pitcher and made a good living	English	2	Female	43	Interesting HIT	Yes	3	Windows	768	1366	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3WI0P0II61SS9HD1S2SG9LXT8U8DRQ	28	Approved	Mon Dec 01 23:47:14 PST 2014	Mon Dec 01 06:50:29 PST 2014	Mon Dec 01 07:07:14 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["colossally","outrageously","insanely"]}	3.234
29	NA	NA	NA	NA	29.76	NA	NA	none	NA	E	1	Male	26		Yes	3	Windows	900	1600	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3LOTDFNYA7ZUFX8JI2XCKK8VCM3WFN	29	Approved	Mon Dec 01 23:49:47 PST 2014	Mon Dec 01 06:54:01 PST 2014	Mon Dec 01 07:09:47 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["outrageously","colossally","insanely"]}	15.717133333333333
29	What kind of camps does Tom Lyons hold?	camps.	0	baseball	11.351	free	He holds	attention_check	baseball	E	1	Male	26		Yes	3	Windows	900	1600	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3LOTDFNYA7ZUFX8JI2XCKK8VCM3WFN	29	Approved	Mon Dec 01 23:49:47 PST 2014	Mon Dec 01 06:54:01 PST 2014	Mon Dec 01 07:09:47 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["outrageously","colossally","insanely"]}	15.717133333333333
29	What position does Tom Lyons play?	.	1	pitcher	6.4	free	Tom Lyons is a	attention_check	pitcher	E	1	Male	26		Yes	3	Windows	900	1600	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3LOTDFNYA7ZUFX8JI2XCKK8VCM3WFN	29	Approved	Mon Dec 01 23:49:47 PST 2014	Mon Dec 01 06:54:01 PST 2014	Mon Dec 01 07:09:47 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["outrageously","colossally","insanely"]}	15.717133333333333
29	During the off-season, about what percent of his free time do you think Tom Lyons spends working with children one-on-one and coaching them? (adjust the slider to answer)	NA	2	NA	15.876	slider	NA	amount	0.3	E	1	Male	26		Yes	3	Windows	900	1600	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3LOTDFNYA7ZUFX8JI2XCKK8VCM3WFN	29	Approved	Mon Dec 01 23:49:47 PST 2014	Mon Dec 01 06:54:01 PST 2014	Mon Dec 01 07:09:47 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["outrageously","colossally","insanely"]}	15.717133333333333
29	Why do you think Tom Lyons puts so much time and energy into baseball camps instead of taking a vacation?	.	3	NA	16.296	free	Because	explanation	he loves children and the community	E	1	Male	26		Yes	3	Windows	900	1600	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3LOTDFNYA7ZUFX8JI2XCKK8VCM3WFN	29	Approved	Mon Dec 01 23:49:47 PST 2014	Mon Dec 01 06:54:01 PST 2014	Mon Dec 01 07:09:47 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["outrageously","colossally","insanely"]}	15.717133333333333
29	Please fill in the blank with your best guess:	, Tom Lyons would not hold baseball camps instead of taking a vacation.	4	NA	32.005	free	If it wasn&quotechart the case that	counterfactual	he loves the community	E	1	Male	26		Yes	3	Windows	900	1600	Chrome	3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3SL9J757T5EI8DO9BFJLGDIVMFC360	Simple Reading	a 5 minute experiment where you read a short, easy passage and answer some questions	language research stanford fun cognitive science university adjectives adverbs linguistics phrase scramble	$0.40	Mon Dec 01 05:28:01 PST 2014	30	0	0	30	Reviewable	NotReviewed	1 cond	1800	60000	Wed Dec 31 05:28:01 PST 2014	https://requester.mturk.com/mturk/manageHIT?HITId=3TL87MO8CMPBHJYQOML8MPWWWDJFL3	3LOTDFNYA7ZUFX8JI2XCKK8VCM3WFN	29	Approved	Mon Dec 01 23:49:47 PST 2014	Mon Dec 01 06:54:01 PST 2014	Mon Dec 01 07:09:47 PST 2014	Mon Dec 01 09:44:56 PST 2014					[]	{"condition":"no_adverbs","target":"astoundingly","context":["outrageously","colossally","insanely"]}	15.717133333333333
